identifier,mol,flag,mol_,cluster,stratify_key
6ybk_4,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCCC(=O)NCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6210>,0,0-0
6psj_3,CCN(CCCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C[N]5C6=CC=C(O)C=C6C(=C5C7=CC=C(O)C=C7)C)C=C4,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f5ca1c0>,0,0-1
3ue4_8,COC1=CC(=C(Cl)C=C1Cl)NC2=C3C=C(OC)C(=CC3=NC=C2C#N)OCCCN4CCN(CCCCCCOCCOCCOCCOCCOCCOCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)CC4,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4521260>,0,0-1
2vti_11,O=C(COC1=CC=CC2=C1C(=O)N(C3CCC(=O)NC3=O)C2=O)NCCCC(=O)N4CCN(CC4)CC5=CC=C(NC(=O)C6=N[NH]C=C6NC7=C8C=C[NH]C8=NC=N7)C=C5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa40553f0>,0,0-1
5l2i_23,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CCCNC(=O)COC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)CC4)N=C2N(C8CCCC8)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f70b670>,0,0-1
5eu1_8,COC1=CC(=CC(=C1CN2CCN(CCOCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)CC2)OC)C6=CN(C)C(=O)C7=CN=CC=C67,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46af530>,0,0-1
5e80_4,CC1=CC=C(C=C1)[N]2N=C3C(=O)N(CCCC(=O)NCCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)N=C(C)C3=C2C,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5369da0>,0,0-0
5p9j_5,NC1=NC=NC2=C1C(=N[N]2C3CCN(CCOCCOCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)CC3)C7=CC=C(OC8=CC=CC=C8)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59deda0>,4,4-0
5l2t_7,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N4CCN(CCCCNC(=O)COC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)CC4)N=C2[N]1C8CCCC8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46b0210>,0,0-1
4ipf_11,CCOC1=CC(=CC=C1C2=NC(C(N2C(=O)N3CCN(CC3)C(=O)CNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=C(Cl)C=C7)C8=CC=C(Cl)C=C8)C(C)(C)C,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7c850>,0,0-0
6ybk_10,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6a30>,0,0-1
5p9j_14,NC1=NC=NC2=C1C(=N[N]2[C@@H]3C[C@H](N(C3)C(=O)C=C)C(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=C(OC8=CC=CC=C8)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59deb20>,0,0-1
1xkk_1,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC4=CC=C(C=C4)C5=CC6=C(NC7=CC=C(OCC8=CC=CC(=C8)F)C(=C7)Cl)N=CN=C6C=C5)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aaa0bb1c0>,0,0-1
3mxf_30,COC1=CC(=CC(=C1OCC(=O)NCCCNC(=O)C[C@@H]2N=C(C3=CC=C(Cl)C=C3)C4=C(SC(=C4C)C)[N]5C(=NN=C25)C)OC)N=NC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f7c1b70>,0,0-1
1err_10,CCN(CCCCCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C=C4)C(=O)C5=C(SC6=CC(=CC=C56)O)C7=CC=C(O)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036e90>,0,0-1
4qnq_68,CN[C@H](C)C(=O)N[C@@H]1CCO[C@@H]2CC(C)(C)[C@@H](N2C1=O)C(=O)N[C@@H]3CCCC4=CC(=CC=C34)OCCCCC(=O)N5CCN(CC[C@H](CSC6=CC=CC=C6)NC7=CC=C(C=C7[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C8=CC=C(C=C8)N9CCN(CC9)CC%10=C(CCC(C)(C)C%10)C%11=CC=C(Cl)C=C%11)CC5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e64cb0>,4,4-1
3k6p_23,COC1=CC=C(C(=C1)OC(C)C)C2=N[C@H]([C@H](N2C(=O)N3CCN(CC(=O)CCNC(=O)\C(=C\C4=CC=C(OCC5=CC=C(C=C5C(F)(F)F)C(F)(F)F)C(=C4)OC)C#N)C(=O)C3)C6=CC=C(Cl)C=C6)C7=CC=C(Cl)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5107e40>,6,6-0
4qnq_44,CN(CC[C@@H](CSC1=CC=CC=C1)NC2=CC=C(C=C2[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(CCC(C)(C)C5)C6=CC=C(Cl)C=C6)C(=O)CCCCCC[N]7C=C(COCCOCCNC8=CC=CC9=C8C(=O)N(C%10CCC(=O)NC%10=O)C9=O)N=N7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4643b70>,0,0-1
5ehr_3,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCNC(=O)CC(=O)NC2=C(Cl)C(=CC=C2)SC3=NC=C(N=C3N)N4CCC(C)(N)CC4)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d440>,0,0-0
5g0j_11,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(OCCCCCCCCCCC[N]3C=C(CCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)N=N3)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa56c0e90>,9,9-1
5tob_6,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2350>,0,0-1
6xjk_12,C[N]1C=C(NC2=NC=C(Cl)C(=N2)NCC3=CC(=CC(=C3F)OCCOCCOCCOCCOCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)F)C=N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f61c0>,0,0-0
4xuf_6,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=C[N]4C(=N3)SC5=CC(=CC=C45)OCCN6CCN(CC6)CC(=O)NCCCCNC(=O)COC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e64080>,0,0-0
1ej1_1,NC1=NC2=C(N=C[N]2[C@H]3O[C@@H](CO[P]([O-])(=O)NCCCCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)[C@H](O)[C@@H]3O)C(=O)N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8bdf0>,4,4-0
3ik3_4,CC1=CC=C(C=C1C#CC2=CN=C3C=CC=N[N]23)C(=O)NC4=CC=C(CN5CCN(CC5)C(=O)CCCC6=C[N](CCOCCOCCOCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O)N=N6)C(=C4)C(F)(F)F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bcda0>,11,11-1
5eu1_20,COC1=CC(=C(OC)C=C1CN2CCN(CCOCCOCCOCCOC3=CC(=CC=C3CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](NC(=O)C5(F)CC5)C(C)(C)C)C6=C(C)N=CS6)CC2)C7=CN(C)C(=O)C8=CN=CC=C78,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46af8f0>,0,0-1
5j8o_5,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)NCCCCNC(=O)CCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Cl)OCC7=CC=CC(=C7)C#N)C8=CC=CC=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47440>,0,0-0
4qnq_69,CN[C@H](C)C(=O)N[C@@H]1CCO[C@@H]2CC(C)(C)[C@@H](N2C1=O)C(=O)N[C@@H]3CCCC4=CC(=CC=C34)OCCCCCC(=O)N5CCN(CC[C@H](CSC6=CC=CC=C6)NC7=CC=C(C=C7[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C8=CC=C(C=C8)N9CCN(CC9)CC%10=C(CCC(C)(C)C%10)C%11=CC=C(Cl)C=C%11)CC5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e64c60>,4,4-1
3mxf_17,CN1C(=O)N(CC2=C[N](CCOCCOCC(=O)NC3=CC=CC4=C3CN(C5CCC(=O)NC5=O)C4=O)N=N2)C(C6=CC=CC=C6)C7=CC(=CC=C17)C8=C(C)ON=C8C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f7c1440>,0,0-1
5t8e_16,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)C#CC3=CC=C(C=C3)C(=O)NC4C(C)(C)C(OC5=CC=C(C#N)C(=C5)Cl)C4(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff67b20>,0,0-1
5t8e_27,CC(C)C(C(=O)N1C[C@H](O)CC1C(=O)NC(CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58da0>,0,0-1
1r5k_1,CCN(CCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C=C4)\C(=C(\CC)C5=CC=CC=C5)C6=CC=CC=C6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fc57c10>,0,0-1
4qnq_7,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCN2CCN(CC[C@H](CSC3=CC=CC=C3)NC4=CC=C(C=C4[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C5=CC=C(C=C5)N6CCN(CC6)CC7=C(CCC(C)(C)C7)C8=CC=C(Cl)C=C8)CC2)C(C)(C)C)C9=CC=C(C=C9)C%10=C(C)N=CS%10,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e64940>,0,0-1
6vs3_31,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCOCCOCCN2CCN(CC2)C3=CC=C(C=N3)C4=CC=C5CN(C(C(=O)NC6=NC=CS6)C7=CC=CC=C7)C(=O)C5=C4)C(C)(C)C)C8=CC=C(C=C8)C9=C(C)N=CS9,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7ff80>,0,0-0
1fkh_7,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCC2=CC=C(OC)C(=C2)OC)C3=CC=CC(=C3)OCC(=O)NCCCCCCNC(=O)COC4=C(OC)C=C(C=C4OC)N=NC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa456a170>,3,3-0
6ut0_4,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCCCN4CCC[C@H]4COC5=NC6=C(CCN(C6)C7=C8C(=CC=CC8=CC=C7)Cl)C(=N5)N9CCN([C@@H](CC#N)C9)C(=O)C(F)=C)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7f350>,0,0-1
6ntu_2,COC1=CC=C(C=C1OC(C)C)C2=N[C@@H]([C@@H](N2C(=O)N3CCN(CC(=O)NCCOCCOCCOCCOCC[N]4C=C(CCCC(=O)N5CCN(CC5)C(=O)C6=CC(=CC=C6F)CC7=NNC(=O)C8=CC=CC=C78)N=N4)C(=O)C3)C9=CC=C(Cl)C=C9)C%10=CC=C(Cl)C=C%10,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43d5710>,6,6-0
6c7r_2,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7620>,0,0-1
5l2i_24,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CCNC(=O)COC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)CC4)N=C2N(C8CCCC8)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f70bf30>,0,0-1
5lli_11,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)SCCOCCOCCOCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fc3a760>,0,0-0
6nuq_21,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C[C@H](NC(=O)C3=CC4=CC(=CC=C4[NH]3)O[P](O)(O)=O)C(=O)N12)C(=O)CCCCCC#CC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O)C(=O)NC(C8=CC=CC=C8)C9=CC=CC=C9,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43d5d50>,2,2-0
6j3p_1,CN1CC(CC(C1)C2=CC=C(C=C2)C(=O)N(C)CCCN(C)C3=CC=C(CCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)NC7=C(Br)C(=O)N(C)N=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4951d50>,0,0-1
4qnq_60,CN[C@@H](C)C(=O)N[C@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC(=CC=C4)OCCCCC(=O)N5CCN(CC[C@H](CSC6=CC=CC=C6)NC7=CC=C(C=C7[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C8=CC=C(C=C8)N9CCN(CC9)CC%10=C(CCC(C)(C)C%10)C%11=CC=C(Cl)C=C%11)CC5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46e8e40>,4,4-1
5trf_15,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCNC(=O)C4=CC=C(NC(=O)[C@@H]5NC6(CCCCC6)[C@]7([C@H]5C8=C(F)C(=CC=C8)Cl)C(=O)NC9=CC(=CC=C79)Cl)C=C4)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b23a0>,4,4-0
4mkc_5,CC(C)OC1=CC(=C(C)C=C1NC2=NC=C(Cl)C(=N2)NC3=CC=CC=C3[S](=O)(=O)C(C)C)C4CCN(CCCCC(=O)N[C@@H](C(=O)N5C[C@H](O)C[C@@H]5C(=O)NCC6=CC=C(C=C6)C7=C(C)N=CS7)C(C)(C)C)CC4,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa45041c0>,0,0-1
4qnq_51,CN(CCCCCCNC1=CC=CC2=C1C(=O)N(C3CCC(=O)NC3=O)C2=O)CC[C@@H](CSC4=CC=CC=C4)NC5=CC=C(C=C5[S](=O)(=O)C(F)(F)F)[S](=O)(=O)NC(=O)C6=CC=C(C=C6)N7CCN(CC7)CC8=C(CCC(C)(C)C8)C9=CC=C(Cl)C=C9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46438f0>,0,0-1
6j3o_3,CN1C[C@H](C[C@H](C1)C2=CC=C(C=C2)C(=O)N(C)CCCN(C)C3=CC=C(CCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)NC7=C(Br)C(=O)N(C)N=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4951440>,0,0-1
2gqg_16,CC1=NC(=CC(=N1)N2CCN(CC2)C(=O)CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)NC6=NC=C(S6)C(=O)NC7=C(C)C=CC=C7Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa496c1c0>,0,0-1
6xjk_5,FC1=CC=C(F)C(=C1)CNC2=NC(=NC=C2Cl)NC3=C[N](CCCCCCCCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)N=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6ee0>,0,0-0
3k6p_4,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCCN[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5107e90>,0,0-1
5trf_11,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCCCC7=CC=CC8=C7CN(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2f30>,1,1-1
1err_17,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCCCCN(CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=CC(=CC=C34)O)C5=CC=C(O)C=C5)C6CCCCC6)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036850>,0,0-1
5eu1_2,COC1=CC(=CC(=C1CN(C)CC(=O)NCCCCCCCCNC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)OC)C5=CN(C)C(=O)C6=CN=CC=C56,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46afa30>,0,0-1
5v9o_3,OC1=CC2=C(C=CC=C2)C(=C1)C3=C(F)C4=NC(=NC(=C4C=C3Cl)N5CCN(CC5)C(=O)C=C)NCCCC6=C[N](CCOCCOCCOCCC(=O)NC7=CC=CC8=C7CN(C9CCC(=O)NC9=O)C8=O)N=N6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa413ee40>,5,5-0
5vbp_26,CC1=NN=C2COCC3=C(SC(=C3CC4=CC=CC=C4)C#CC5=C[N](CCCC#CC6=C7CN(C8CCC(=O)NC8=O)C(=O)C7=CC=C6)N=C5)[N]12,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44fb490>,8,8-1
4ipf_8,CCOC1=CC(=CC=C1C2=NC(C(N2C(=O)N3CCN(CC3)C(=O)CCCC#CC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)C7=CC=C(Cl)C=C7)C8=CC=C(Cl)C=C8)C(C)(C)C,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4da2d00>,1,1-0
3lq5_1,ClC1=CC=CC(=C1C(=O)NC2=C[NH]N=C2C(=O)NC3CCNCC3)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44eff80>,10,10-0
6haz_3,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)C)C(=C2)OCCOC5=CC=C(CN6CCN(CC6)C7=CC(=NN=C7N)C8=CC=CC=C8O)C=C5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4951da0>,0,0-1
2gqg_9,CC1=NC(=CC(=N1)N2CCN(CC2)C(=O)CCCCCCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)NC6=NC=C(S6)C(=O)NC7=C(C)C=CC=C7Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd546c0>,0,0-0
5ehr_4,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCCNC(=O)CC(=O)NC2=C(Cl)C(=CC=C2)SC3=NC=C(N=C3N)N4CCC(C)(N)CC4)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d990>,4,4-0
1ej1_2,NC1=NC2=C(C(=O)N1)[N+](=C[N]2[C@H]3O[C@@H](CO[P](O)(=O)NCCCCCC(=O)N[C@@H]4CCC=C5C4CN([C@H]6CCC(=O)NC6=O)C5=O)[C@H](O)[C@@H]3O)CC7=CC=CC=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8bd50>,0,0-0
1hwk_22,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CC[C@@H](O)C[C@@H](O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC(=C4)OCCCC5=C[N](CCOCCOCCOCCNC6=CC=C7C(=O)N(C8CCC(=O)NC8=O)C(=O)C7=C6)N=N5,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fcabd50>,5,5-0
2wxl_6,FC(F)C1=NC2=CC=CC=C2[N]1C3=NC(=NC(=N3)N4CCN(CC4)CC5=C[N](CCCCCC(=O)NC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5)N9CCOCC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4bf5260>,0,0-1
5v9o_8,OC1=CC2=C(C=CC=C2)C(=C1)C3=C(F)C4=NC(=NC(=C4C=C3Cl)N5CCN(CC5)C(=O)C=C)NCCOCCOCCOCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa413ee90>,0,0-0
5gmp_15,COC1=CC(=CC=C1NC2=NC=C3C(=CC(=O)N(C4=CC(=CC=C4)NC(=O)C=C)C3=N2)C)N5CCN(CCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC7=CC=C(C=C7)C8=C(C)N=CS8)C(C)(C)C)CC5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa50663f0>,0,0-1
6yoj_6,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50b70>,0,0-1
7nq8_4,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50e40>,1,1-1
5t8e_50,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)NCCCN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e350>,0,0-1
6jqr_1,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOC4=CC=C5[N]6C=C(N=C6SC5=C4)C7=CC=C(NC(=O)NC8=NOC(=C8)C(C)(C)C)C=C7)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4951bc0>,0,0-1
4ci3_33,O=C1CCC(N2C(=O)C3=C(C2=O)C(=CC=C3)NCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)N1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dc8f0>,0,0-1
6ybl_6,C[N]1N=C(C)C(=C1COC2=CC=C(C=C2)N3CCN(CC3)C(=O)CCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=CC8=C7[N](CCN9CCOCC9)C(=C8CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd503a0>,0,0-1
5t8e_10,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CC(C2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff67c60>,2,2-1
