identifier,mol,flag,mol_,cluster,stratify_key
5t8e_32,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d587b0>,0,0-1
5t8e_33,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58c10>,0,0-0
5t8e_34,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58940>,0,0-0
5t8e_35,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58710>,0,0-1
5t8e_36,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58080>,0,0-1
5t8e_37,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d581c0>,0,0-1
5t8e_38,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e6c0>,0,0-1
5t8e_39,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506ec10>,0,0-1
5t8e_4,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(Br)C=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e9e0>,2,2-1
5t8e_40,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e1c0>,0,0-1
5t8e_41,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCNC(=O)C4=CC=C(C=C4F)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e2b0>,0,0-1
5t8e_42,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCC4=CC=C(C=N4)C#CC5=CC=C(C=C5)N6C(=S)N(C(=O)C6(C)C)C7=CC=C(C#N)C(=C7)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e580>,0,0-1
5t8e_43,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCN4CCN(CC4)C5=CC=C(C=N5)C#CC6=CC=C(C=C6)N7C(=S)N(C(=O)C7(C)C)C8=CC=C(C#N)C(=C8)C(F)(F)F)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e800>,0,0-1
5t8e_44,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506ebc0>,0,0-1
5t8e_45,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e170>,0,0-1
5t8e_46,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506ee90>,0,0-1
5t8e_47,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e850>,0,0-1
5t8e_48,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)N2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C(C)(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e490>,0,0-0
5t8e_49,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)NCCCCCCCCCNC(=O)C2=CC=C(C=C2F)N3C(=S)N(C(=O)C3(C)C)C4=CC=C(C#N)C(=C4)C(F)(F)F)C5=CC=C(C=C5)C6=C(C)N=CS6)C7=CC(=NO7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e760>,0,0-1
5t8e_5,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(Cl)C=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e940>,2,2-1
5t8e_50,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)NCCCN2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e350>,0,0-1
5t8e_51,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCN(CC2)C3=CC=C(C=N3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7490>,0,0-1
5t8e_52,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C5(C)C)C6=CC=C(C#N)C(=C6)C(F)(F)F)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e76c0>,0,0-1
5t8e_53,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)N5C(=S)N(C(=O)C56CCC6)C7=CN=C(C#N)C(=C7)C(F)(F)F)C8=CC=C(C=C8)C9=C(C)N=CS9)C%10=CC(=NO%10)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7710>,0,0-1
5t8e_54,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)[S](=O)CC(C)(O)C(=O)NC5=CC=C(C#N)C(=C5)C(F)(F)F)C6=CC=C(C=C6)C7=C(C)N=CS7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7d50>,0,0-1
5t8e_55,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7a30>,0,0-1
5t8e_56,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(CC5=C(C)[N](N=C5C)C6=CC=C(C#N)C(=C6)Cl)C=C4)C7=CC=C(C=C7)C8=C(C)N=CS8)C9=CC(=NO9)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7800>,0,0-1
5t8e_57,CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](CC(=O)N3CCC(CC3)N4CCC(CC4)C#CC5=CC=C(C=C5)C(=O)NC6C(C)(C)C(OC7=CC=C(C#N)C(=C7)Cl)C6(C)C)NC(=O)[C@@H]8C[C@@H](O)CN8C(=O)[C@@H](NC(=O)C9(F)CC9)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59e7300>,0,0-1
5t8e_58,CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](CC(=O)N3CCC(CC3)N4CCC(CC4)C#CC5=CC=C(C=C5)C(=O)NC6C(C)(C)C(OC7=CC=C(C#N)C(=C7)Cl)C6(C)C)NC(=O)[C@@H]8C[C@@H](O)CN8C(=O)[C@@H](NC(=O)C9(CC9)C#N)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a8c2f1710>,0,0-1
5t8e_59,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(C=C7)C8=C(C)N=CS8)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a8c2f1300>,0,0-1
5t8e_6,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(F)C=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa471af80>,2,2-1
5t8e_60,CC(C)[C@@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CC(=O)NCCCCCCCCCNC(=O)C2=CC=C(C=C2)C(=O)NC3C(C)(C)C(OC4=CC=C(C#N)C(=C4)Cl)C3(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6)C7=CC(=NO7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa471ae90>,0,0-1
5t8e_61,CC1(C)C(NC(=O)C2=CC=C(C=C2)C(=O)NCCCCCCCCCCC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)C(C)(C)C1OC6=CC=C(C#N)C(=C6)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9ff65620>,0,0-0
5t8e_62,CC1(C)C(NC(=O)C2=CC=C(C=C2)C#CC3CCN(CC3)C4CCN(CC4)C5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C(C)(C)C1OC8=CC=C(C#N)C(=C8)Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463ae90>,2,2-0
5t8e_7,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a710>,2,2-1
5t8e_8,CC(C)[C@H](CNC(C)=O)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a940>,2,2-0
5t8e_9,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CC(C3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=CC=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a620>,2,2-1
5tob_1,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a6c0>,6,6-1
5tob_10,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a8a0>,0,0-0
5tob_11,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463abc0>,0,0-1
5tob_12,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463a670>,0,0-1
5tob_13,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463ad50>,0,0-1
5tob_14,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463ada0>,0,0-1
5tob_15,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCC#CC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa747a1c0>,0,0-1
5tob_16,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCOCC#CC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415dda0>,11,11-1
5tob_17,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCCCC#CC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d670>,0,0-1
5tob_18,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCCC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d940>,0,0-1
5tob_19,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCOCCCC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415da80>,0,0-1
5tob_2,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d710>,0,0-1
5tob_20,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCCCCCC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d850>,0,0-1
5tob_21,CN(C1=NC=CC=C1CNC2=NC=C(C(=N2)NC3=CC=C(NC(=O)C4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)C(F)(F)F)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d990>,0,0-0
5tob_22,CN(C1=NC=CC=C1CNC2=NC=C(C(=N2)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)C(F)(F)F)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d5d0>,0,0-0
5tob_23,CN(C1=NC=CC=C1CNC2=NC=C(C(=N2)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)C(F)(F)F)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d170>,0,0-0
5tob_3,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d8f0>,0,0-1
5tob_4,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d7b0>,0,0-0
5tob_5,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d530>,0,0-1
5tob_6,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2350>,0,0-1
5tob_7,CN(C1=NC=CN=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2710>,0,0-1
5tob_8,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b25d0>,0,0-1
5tob_9,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(C=C3)C(=O)NCC4=C[N](CCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2440>,8,8-1
5trf_1,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2990>,0,0-1
5trf_10,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCOCCOCCOCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2030>,0,0-1
5trf_11,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCCCC7=CC=CC8=C7CN(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2f30>,1,1-1
5trf_12,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCC#CC7=CC=CC8=C7CN(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2080>,1,1-1
5trf_13,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCC#CC7=CC=C8C(=C7)CN(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2a80>,2,2-1
5trf_14,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCCC#CC7=CC=C8CN(C9CCC(=O)NC9=O)C(=O)C8=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2530>,1,1-1
5trf_15,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCOCCOCCNC(=O)C4=CC=C(NC(=O)[C@@H]5NC6(CCCCC6)[C@]7([C@H]5C8=C(F)C(=CC=C8)Cl)C(=O)NC9=CC(=CC=C79)Cl)C=C4)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b23a0>,0,0-0
5trf_2,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCOCCOCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2800>,0,0-1
5trf_3,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NC7=CC=CC8=C7CN(C9CCC(=O)NC9=O)C8=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b27b0>,1,1-0
5trf_4,FC1=C(C=CC=C1Cl)[C@H]2[C@@H](NC3(CCCCC3)[C@@]24C(=O)NC5=CC(=CC=C45)Cl)C(=O)NC6=CC=C(C=C6)C(=O)NCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59b2490>,0,0-1
